"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p.adj","otu","domain","phylum","class","order","family","genus","sp","highest","group","mean.N"
"864607",4.67153417511807,-0.248202481208247,0.95468946661185,0.0668759776654042,0.795940872973699,0.954325646543087,0.961477042260867,"864607","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Candidatus Portiera",NA,"999","Within.L",654.178747933479
"278702",5.0546244251871,-0.241074443335208,0.934369001715892,0.0658865351076656,0.797422935630469,0.955246930552056,0.96202238758372,"278702","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60",NA,NA,"999","Within.L",677.880574233738
"535420",0.387570765840602,0.409221261176908,1.60782776613892,0.0655975203800949,0.797858079697418,0.955246930552056,0.96202238758372,"535420","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",99.0826653021556
"577122",0.341087202946479,0.426453989890301,1.68639461991287,0.0647803161928096,0.799094028259388,0.956038394960693,0.962922975301552,"577122","Bacteria","Planctomycetes","OM190","CL500-15",NA,NA,NA,"999","Within.L",111.656099791334
"535589",0.843488411197493,0.313342114715462,1.26966845520611,0.0615239047670002,0.804103359579192,0.95789676717779,0.963951668785563,"535589","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales",NA,NA,NA,"999","Within.L",250.713945654287
"1132384",0.13458160817911,-0.569568524589536,2.25287943948624,0.0621859986943605,0.803073655523598,0.95789676717779,0.963951668785563,"1132384","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae",NA,NA,"999","Within.L",52.2660457665939
"816184",10.1697594146148,0.175333548475372,0.708039780347133,0.0616989052712142,0.803830625017198,0.95789676717779,0.963951668785563,"816184","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Within.L",1254.67127931144
"772232",0.350761431508548,-0.435601708953547,1.73501721738961,0.061772421298997,0.803716174349444,0.95789676717779,0.963951668785563,"772232","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","SB-1",NA,NA,"999","Within.L",96.4936799022603
"4297284",1.07741569915865,-0.309907380910782,1.22426191841277,0.0632115244900433,0.801490162706514,0.95789676717779,0.963951668785563,"4297284","Bacteria","Verrucomicrobia","Verruco-5","R76-B128",NA,NA,NA,"999","Within.L",159.972146728373
"632051",0.10927768680997,0.688546496552807,2.78870454560625,0.0620217150658675,0.803328608146322,0.95789676717779,0.963951668785563,"632051","Bacteria","Acidobacteria","OS-K",NA,NA,NA,NA,"999","Within.L",71.9661175892998
"278306",0.271246159332057,0.444198604536036,1.81989407781935,0.0603706683823475,0.805911040364881,0.958240717519301,0.9643294731059,"278306","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Within.L",158.97202909624
"4371082",0.189777050097522,-0.492348924530957,1.97530708193921,0.0607092101527087,0.805378496117691,0.958240717519301,0.9643294731059,"4371082","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",64.9856731725434
"148831",0.0859231789243041,-0.657666588922558,2.63648818259793,0.0602265035188054,0.80613830001641,0.958240717519301,0.9643294731059,"148831","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Ulvibacter",NA,"999","Within.L",42.6095963377702
"917156",0.268202420398561,-0.572285778666364,2.30620136786534,0.0598729025949183,0.806696935975359,0.958240717519301,0.964411819632957,"917156","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","epidermidis","999","Within.L",565.070714712655
"737652",5.77399951857045,0.198187543121888,0.816618841204428,0.0593003688663885,0.807605172452044,0.958634833538721,0.964911762474559,"737652","Bacteria","Verrucomicrobia","Verruco-5","R76-B128",NA,NA,NA,"999","Within.L",711.372474511524
"574531",0.384976861275063,0.381432110367867,1.61107466801342,0.0567191549468475,0.811758678127512,0.960791444726794,0.968140095078803,"574531","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae",NA,NA,"999","Within.L",96.5354373437327
"248432",0.336965045961682,-0.468201001059967,1.95115623189543,0.0563269365018186,0.812398489797113,0.960791444726794,0.968140095078803,"248432","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Oleibacter",NA,"999","Within.L",81.236915358638
"1110571",0.156430529584829,0.468696613823889,1.96444946202404,0.0577060069317099,0.810159131305894,0.960791444726794,0.967376185288846,"1110571","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","211ds20",NA,NA,"999","Within.L",31.3378616065227
"80086",0.184790384084167,0.518770014038836,2.2794788284292,0.0525606723858232,0.8186659513998,0.960791444726794,0.968140095078803,"80086","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola","punicea","999","Within.L",106.934719539359
"949843",1.16781688690231,-0.256707176567019,1.09869544262288,0.0539921660301843,0.816256748901496,0.960791444726794,0.968140095078803,"949843","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"999","Within.L",346.768243894668
"2374555",0.30935867885134,-0.475037229695508,2.00595138271117,0.054850404862691,0.814828447382056,0.960791444726794,0.968140095078803,"2374555","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA,"999","Within.L",113.000859842233
"224772",4.40874727596753,-0.189412407148557,0.800200999006739,0.0555883731337872,0.813609699890373,0.960791444726794,0.968140095078803,"224772","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Within.L",926.136155905925
"1395",19.1664208924596,0.186589173771936,0.801152541309658,0.0545931806648241,0.81525528172336,0.960791444726794,0.968140095078803,"1395","Bacteria","[Thermi]","Deinococci","Thermales","Thermaceae","Meiothermus",NA,"999","Within.L",1352.26234489281
"149262",0.319086409168242,0.428472269560966,1.83644729547538,0.0551343356689245,0.814358520492977,0.960791444726794,0.968140095078803,"149262","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"999","Within.L",92.9038187208771
"586489",0.488823017067929,-0.343162392337364,1.48281635264169,0.0527498573121647,0.818345588710068,0.960791444726794,0.968140095078803,"586489","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","SB-1",NA,NA,"999","Within.L",189.042614057302
"655619",1.7299447280017,-0.282129434898082,1.20799462627208,0.0538826820816212,0.816439812970863,0.960791444726794,0.968140095078803,"655619","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",217.446239337078
"1110443",0.198038355686805,0.453814968299038,1.98112165606007,0.0531715779683282,0.817633623738946,0.960791444726794,0.968140095078803,"1110443","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",65.1697636736639
"152729",0.0904811715837566,0.67166336669291,2.9177912250573,0.0538902837894852,0.816427096107031,0.960791444726794,0.968140095078803,"152729","Bacteria","Hyd24-12","WM88",NA,NA,NA,NA,"999","Within.L",63.1859800134064
"1144849",1.06120793461757,-0.272261734883252,1.17295118895014,0.0532513843016886,0.817499226590175,0.960791444726794,0.968140095078803,"1144849","Bacteria","Verrucomicrobia","Opitutae","[Pelagicoccales]","[Pelagicoccaceae]","Pelagicoccus",NA,"999","Within.L",216.884462190405
"533261",0.231353486710069,0.489954056954363,2.13194806096241,0.0535643108657382,0.816973266155289,0.960791444726794,0.968140095078803,"533261","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae",NA,NA,"999","Within.L",63.4037948019517
"641490",0.777785353782206,-0.30829964344911,1.33061270727328,0.0529586866534828,0.817992661943653,0.960791444726794,0.968140095078803,"641490","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",NA,"999","Within.L",66.1488527746662
"239219",0.0811496163503355,-0.578099505085587,2.51154351893026,0.0515276073692235,0.820426127418493,0.962048704823913,0.969497295686438,"239219","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Within.L",33.813662676729
"326163",1.77214039544083,0.257032787493654,1.14021849612136,0.0512463599668536,0.820908534752624,0.962048704823913,0.969497295686438,"326163","Bacteria","[Thermi]","Deinococci","Thermales","Thermaceae","Meiothermus",NA,"999","Within.L",121.0746081036
"346553",0.119872175644706,-0.537206214132608,2.3501196818756,0.0509184520656447,0.821472736530341,0.962048704823913,0.969497295686438,"346553","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobium",NA,"999","Within.L",48.2813262244001
"3060",1.1386137267977,0.372546458923541,1.74703317916809,0.0460015541700045,0.830172973046793,0.96312833460468,0.969497295686438,"3060","Bacteria","Cyanobacteria","Synechococcophycideae","Synechococcales","Acaryochloridaceae",NA,NA,"999","Within.L",189.358112900971
"800306",0.102795091231499,0.542523198354548,2.65821267622379,0.0422781548463433,0.837090469218104,0.96312833460468,0.969497295686438,"800306","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas",NA,"999","Within.L",46.018932055622
"680205",20.1714185827569,0.135877711806495,0.631507430865098,0.0465194390176293,0.829234342809678,0.96312833460468,0.969497295686438,"680205","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas",NA,"999","Within.L",4251.16047479617
"3412285",0.224009305438273,-0.445082424263225,2.05407384900621,0.0459986776881465,0.830178201863809,0.96312833460468,0.969497295686438,"3412285","Bacteria","Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"999","Within.L",77.2840801727272
"777466",0.224670804405358,0.467364847359069,2.21037857059422,0.0453206263649122,0.831415557536399,0.96312833460468,0.969497295686438,"777466","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Marinobacter",NA,"999","Within.L",145.14575282224
"350845",0.618333437711969,-0.268932159135183,1.22984397547443,0.0472645458454508,0.82789343063037,0.96312833460468,0.969497295686438,"350845","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60","Congregibacter",NA,"999","Within.L",176.733096190893
"845243",0.114928071498095,0.487685131838574,2.33651628953914,0.0441788546495161,0.833521206194299,0.96312833460468,0.969497295686438,"845243","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","HTCC2188","HTCC",NA,"999","Within.L",21.2307173251991
"73001",0.537684271983867,0.371480829197588,1.81212004987064,0.04251217771656,0.836646549303823,0.96312833460468,0.969497295686438,"73001","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"999","Within.L",236.256922562018
"1111294",1.35826807870745,-0.194793149078357,0.948262712410194,0.0418556128618093,0.837895247898893,0.96312833460468,0.969497295686438,"1111294","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"999","Within.L",635.952280875044
"4412803",0.130266801231631,-0.437057293487211,2.09278171982939,0.0427325437570403,0.836229698129552,0.96312833460468,0.969497295686438,"4412803","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA,"999","Within.L",55.622171222912
"760372",4.16619898430759,0.139628851923919,0.661465004051642,0.0447769100189817,0.832414776844316,0.96312833460468,0.969497295686438,"760372","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Within.L",527.340194061743
"348378",0.124004394530075,-0.495670186190182,2.24534250279715,0.0476060696910849,0.827282516012998,0.96312833460468,0.969497295686438,"348378","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae",NA,NA,"999","Within.L",41.3641259819064
"153674",0.144280069967982,0.452660338084888,2.10994788819224,0.0466298070766129,0.829035016179768,0.96312833460468,0.969497295686438,"153674","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA,"999","Within.L",23.2169092735038
"576229",2.39574066786669,-0.229565878074516,1.11590012965113,0.0419116931298049,0.837788193880145,0.96312833460468,0.969497295686438,"576229","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae",NA,NA,"999","Within.L",323.272751644658
"4207430",2.55553093454492,-0.193990648451668,0.945192462531236,0.0417841944292832,0.83803168982139,0.96312833460468,0.969497295686438,"4207430","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"999","Within.L",737.89956828294
"4367489",0.563541312032124,0.282623165714275,1.32705235551398,0.045780754623479,0.83057483689446,0.96312833460468,0.969497295686438,"4367489","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales",NA,NA,NA,"999","Within.L",144.620176432844
"80091",0.0778176800486234,-0.614134130764467,2.90586281149801,0.0433414163597945,0.835083728683196,0.96312833460468,0.969497295686438,"80091","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"999","Within.L",54.1253100042491
"2371",0.820153217948997,-0.410687501933892,1.83382261192734,0.0492163689112886,0.8244325033529,0.96312833460468,0.969497295686438,"2371","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga",NA,"999","Within.L",244.072417330275
"1136524",0.0942768532685518,0.581674400523101,2.7781745576056,0.044525419581305,0.832879099326669,0.96312833460468,0.969497295686438,"1136524","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",36.0528993829707
"191855",0.274516823514614,0.372512064966566,1.82343982625984,0.0422209642252938,0.837199149169618,0.96312833460468,0.969497295686438,"191855","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",61.4416092694467
"4427314",0.151765219513667,0.5203267215921,2.45621902825905,0.0455428152718582,0.831009032023271,0.96312833460468,0.969497295686438,"4427314","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"999","Within.L",89.6019690746555
"136056",0.131158960439363,-0.535821125769639,2.44663514856205,0.0467408704236902,0.828834682922268,0.96312833460468,0.969497295686438,"136056","Bacteria","Bacteroidetes","[Rhodothermi]","[Rhodothermales]","[Balneolaceae]","Balneola",NA,"999","Within.L",32.6119304825542
"984831",0.151863385037391,0.517963554579087,2.3644099247517,0.048686745727025,0.825364395696773,0.96312833460468,0.969497295686438,"984831","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA,"999","Within.L",51.1572645725047
"1011712",1.07085107644622,-0.352654251725031,1.70649844859629,0.0420360920818439,0.837550989463169,0.96312833460468,0.969497295686438,"1011712","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA,"999","Within.L",371.93613821288
"835506",6.12656672652281,0.239978877712503,1.10997393889022,0.0471216554306011,0.828149717398089,0.96312833460468,0.969497295686438,"835506","Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces",NA,"999","Within.L",876.394404521439
"60575",0.759038423600265,0.405621582496749,1.93249685351911,0.0445989467923482,0.832743205911842,0.96312833460468,0.969497295686438,"60575","Bacteria","Verrucomicrobia",NA,NA,NA,NA,NA,"999","Within.L",130.970742478014
"730049",1.33668423054485,0.313363568256887,1.42595174250514,0.0487822264412898,0.825196002312862,0.96312833460468,0.969497295686438,"730049","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA,"999","Within.L",743.55387063012
"573260",0.525034905398952,0.234955569033027,1.22263040168263,0.0372251554819059,0.847007354665624,0.963465381291888,0.970496690940927,"573260","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas",NA,"999","Within.L",139.664231921936
"46306",7.90089758996027,0.163907190380288,0.830986826228126,0.0391297883797961,0.843191759462542,0.963465381291888,0.970110710264674,"46306","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinomonas",NA,"999","Within.L",1136.93382671607
